#Wave		#Intensity
539.009766	22.333290
537.441406	25.518600
535.875000	23.918854
534.306641	30.291094
532.738281	33.472866
531.169922	47.808727
529.599609	63.732105
528.031250	86.020981
526.460938	119.449493
524.890625	221.335083
523.320313	485.565430
521.750000	1402.285034
520.179688	2149.949707
518.607422	1077.144897
517.037109	404.046906
515.464844	201.982803
513.892578	130.387863
512.320313	68.360374
510.746094	47.683701
509.173828	34.961021
507.599609	44.486912
506.025391	19.061991
504.451172	30.175430
502.876953	20.642206
501.302734	20.638065
499.728516	14.285028
498.152344	11.108352
496.576172	11.106127
495.000000	9.517632
493.423828	15.859544
491.847656	7.928185
490.271484	4.755960
488.693359	-1.585003
487.115234	-1.584686
485.537109	4.753109
483.958984	3.168107
482.380859	7.918687
480.802734	4.750264
479.222656	6.332423
477.642578	6.331161
476.064453	3.164949
474.484375	3.164319
472.902344	6.327378
471.322266	4.744589
469.742188	6.324860
468.160156	1.580901
466.578125	3.161172
464.996094	-4.740816
463.414063	3.159916
461.832031	-1.579644
460.248047	0.000000
458.666016	-3.158035
457.082031	1.578704
455.498047	-1.578391
453.914063	3.156157
452.328125	6.311063
450.744141	1.577453
449.158203	4.731423
447.574219	1.576829
445.988281	0.000000
444.402344	6.304820
442.814453	3.151787
441.228516	11.029074
439.640625	9.451624
438.054688	3.149919
436.466797	9.447891
434.878906	15.743379
433.291016	6.296109
431.701172	1.573717
430.113281	6.293625
428.523438	0.000000
426.933594	9.436717
425.343750	9.434858
423.753906	7.860833
422.164063	6.287428
420.572266	7.857738
418.982422	6.284954
417.390625	0.000000
415.798828	6.282482
414.207031	4.710935
412.613281	9.420017
411.021484	6.278777
409.427734	0.000000
407.835938	3.138155
406.242188	4.706308
404.648438	4.705384
403.052734	3.136307
401.458984	0.000000
399.863281	3.135076
398.269531	6.268922
396.673828	3.133846
395.078125	7.833079
393.480469	3.132617
391.884766	9.396008
390.289063	1.565694
388.691406	9.392325
387.093750	3.130162
385.496094	7.823870
383.898438	1.564467
382.300781	7.820805
380.701172	6.255418
379.101563	3.127096
377.503906	0.000000
375.904297	6.251743
374.302734	9.375777
372.703125	7.811617
371.103516	4.686053
369.501953	0.000000
367.900391	4.684217
366.298828	10.927700
364.697266	9.364766
363.095703	7.802443
361.494141	4.680549
359.890625	7.799387
358.287109	6.238287
356.683594	3.118533
355.080078	1.558961
353.476563	0.000000
351.873047	6.233400
350.267578	1.558045
348.664063	7.788696
347.058594	10.902038
345.453125	14.014157
343.845703	3.113647
342.240234	3.113036
340.634766	4.668638
339.027344	6.223629
337.419922	7.778009
335.812500	18.663557
334.205078	9.329947
332.597656	10.882800
330.988281	7.771902
329.378906	9.324449
327.771484	7.768847
326.162109	13.981174
324.552734	15.531583
322.941406	12.422821
321.332031	10.867828
319.720703	9.313447
318.109375	6.207742
316.500000	13.964666
314.886719	13.961913
313.275391	6.204071
311.664063	15.507116
310.050781	9.302432
308.437500	15.500992
306.824219	13.948135
305.210938	15.494864
303.597656	18.590158
301.984375	20.135351
300.369141	13.937098
298.753906	20.127373
297.140625	13.931572
295.523438	15.476453
293.908203	7.736690
292.292969	18.564367
290.675781	12.373784
289.060547	3.092831
287.443359	18.553289
285.826172	9.274796
284.207031	10.818439
282.589844	1.545183
280.970703	7.724371
279.353516	3.089131
277.734375	15.442565
276.115234	9.263684
274.496094	12.349105
272.875000	9.259972
271.255859	9.258113
269.634766	13.884379
268.013672	10.796790
266.392578	7.710441
264.771484	9.250665
263.150391	12.331733
261.527344	7.705777
259.904297	7.704220
258.281250	12.324259
256.658203	1.540220
255.035156	10.779358
253.412109	9.237575
251.787109	-1.539283
250.162109	9.233819
248.539063	1.538656
246.912109	7.691714
245.287109	9.228173
243.662109	12.301717
242.035156	3.074800
240.410156	6.148340
238.783203	7.683848
237.156250	6.145816
235.527344	12.289104
233.900391	4.607465
232.271484	7.677525
230.642578	3.070376
229.015625	6.139482
227.384766	4.603658
225.755859	4.602703
224.126953	3.067832
222.496094	3.067193
220.865234	4.599832
219.234375	6.131829
217.603516	1.532637
215.972656	4.596949
214.339844	-7.659976
212.707031	0.000000
211.076172	0.000000
209.443359	3.062058
207.808594	1.530706
206.175781	1.530382
204.541016	0.000000
202.908203	3.059468
201.273438	1.529409
199.638672	4.587251
198.001953	3.057515
196.367188	0.000000
194.730469	1.528104
193.093750	1.527776
191.457031	6.109793
189.820313	3.054239
188.183594	6.107162
186.544922	6.105842
184.908203	1.526130
183.269531	0.000000
181.630859	3.050935
179.990234	-3.050271
178.351563	1.524803
176.710938	-6.097878
175.070313	1.524135
173.429688	3.047601
171.789063	0.000000
170.148438	0.000000
168.505859	0.000000
166.865234	1.522456
165.222656	4.566353
163.580078	3.043558
161.935547	4.564319
160.292969	0.000000
158.648438	3.041518
157.003906	4.561253
155.359375	4.560226
153.714844	3.039465
152.068359	3.038778
150.423828	1.519045
148.777344	1.518699
147.130859	4.555061
145.484375	6.072028
143.835938	1.517659
142.189453	0.000000
140.541016	-1.516962
138.892578	1.516612
137.244141	1.516262
135.593750	0.000000
133.945313	7.577788
132.294922	3.030409
130.644531	3.029701
128.994141	0.000000
127.343750	4.542419
125.691406	1.513783
124.039063	1.513425
122.386719	1.513067
120.734375	3.025415
119.082031	-1.512347
117.427734	-1.511986
115.773438	0.000000
114.119141	-1.511261
112.464844	-4.532691
110.810547	1.510532
109.154297	0.000000
107.498047	-1.509799
105.841797	6.037724
104.185547	0.000000
102.529297	1.508692
100.871094	-1.508321
99.212891	-1.507949
97.554688	-1.507576
95.896484	4.521605
94.238281	-1.506826
92.578125	6.025800
90.917969	1.506073
89.257813	3.011389
87.597656	0.000000
85.935547	7.524671
84.273438	4.513657
82.611328	1.504169
80.949219	-4.511356
79.287109	-3.006800
77.623047	-1.503014
75.958984	1.502626
74.294922	0.000000
72.630859	0.000000
70.964844	0.000000
69.300781	-4.503193
67.634766	-4.502013
65.968750	1.500276
64.300781	-4.499640
62.634766	-1.499483
60.966797	-1.499084
59.298828	-1.498685
57.628906	-5.993135
55.960938	1.497881
